,pattern_id,pattern_name,direction,trip_length,cd_route,cd_variation,pattern_destination,route_text,route_key,direction_id,geo_id,stop_id,stop_dist,order,stop_sort_order,geo_description,ta_geo_id,longitude,latitude,heading
1102,9953,[H4]COLUMBIA RD+14TH -TENLEYTOWN-AU STA,WEST,19166,H4,2,WEST to TENLEYTOWN STATION,Crosstown Line,260,0.0,7707,4546,806,10,8,PARK RD + 19TH ST,1002130,-77.04393,38.932663,293.65
1103,9953,[H4]COLUMBIA RD+14TH -TENLEYTOWN-AU STA,WEST,19166,H4,2,WEST to TENLEYTOWN STATION,Crosstown Line,260,0.0,7726,4547,712,11,9,KLINGLE RD NW + ROSEMOUNT AVE NW,1002141,-77.046242,38.932869,247.18
1096,9953,[H4]COLUMBIA RD+14TH -TENLEYTOWN-AU STA,WEST,19166,H4,2,WEST to TENLEYTOWN STATION,Crosstown Line,260,0.0,7808,1242,2028,12,10,PORTER ST NW + WILLIAMSBURG LN NW,1002181,-77.05265,38.934532,297.39
1107,9953,[H4]COLUMBIA RD+14TH -TENLEYTOWN-AU STA,WEST,19166,H4,2,WEST to TENLEYTOWN STATION,Crosstown Line,260,0.0,7836,18971,604,13,11,PORTER ST + #2501,1002198,-77.054474,38.935253,293.83
1097,9953,[H4]COLUMBIA RD+14TH -TENLEYTOWN-AU STA,WEST,19166,H4,2,WEST to TENLEYTOWN STATION,Crosstown Line,260,0.0,7868,1244,604,14,12,PORTER ST NW + #2723,1002217,-77.05632,38.935921,294.56
1098,9953,[H4]COLUMBIA RD+14TH -TENLEYTOWN-AU STA,WEST,19166,H4,2,WEST to TENLEYTOWN STATION,Crosstown Line,260,0.0,7906,1245,711,16,13,PORTER ST + QUEBEC ST,1002228,-77.058449,38.936791,302.61
1111,9953,[H4]COLUMBIA RD+14TH -TENLEYTOWN-AU STA,WEST,19166,H4,2,WEST to TENLEYTOWN STATION,Crosstown Line,260,0.0,7911,25023,464,17,14,PORTER ST + CONNECTICUT AVE,1002232,-77.060051,38.936882,275.9
1099,9953,[H4]COLUMBIA RD+14TH -TENLEYTOWN-AU STA,WEST,19166,H4,2,WEST to TENLEYTOWN STATION,Crosstown Line,260,0.0,7940,1247,952,18,15,PORTER ST + #3055,1002252,-77.06324,38.937328,259.53
1108,9953,[H4]COLUMBIA RD+14TH -TENLEYTOWN-AU STA,WEST,19166,H4,2,WEST to TENLEYTOWN STATION,Crosstown Line,260,0.0,7935,20187,844,19,16,PORTER ST + 34TH ST,1002248,-77.066101,38.937271,260.5
1109,9953,[H4]COLUMBIA RD+14TH -TENLEYTOWN-AU STA,WEST,19166,H4,2,WEST to TENLEYTOWN STATION,Crosstown Line,260,0.0,7933,21639,658,20,17,PORTER ST + 35TH ST,1002246,-77.068405,38.937256,272.58
1104,9953,[H4]COLUMBIA RD+14TH -TENLEYTOWN-AU STA,WEST,19166,H4,2,WEST to TENLEYTOWN STATION,Crosstown Line,260,0.0,7932,4549,988,21,18,PORTER ST + IDAHO AVE,1002245,-77.071793,38.937248,275.98
1105,9953,[H4]COLUMBIA RD+14TH -TENLEYTOWN-AU STA,WEST,19166,H4,2,WEST to TENLEYTOWN STATION,Crosstown Line,260,0.0,7936,4550,484,22,19,PORTER ST NW + WISCONSIN AVE NW,1002249,-77.073486,38.937279,265.72
1106,9953,[H4]COLUMBIA RD+14TH -TENLEYTOWN-AU STA,WEST,19166,H4,2,WEST to TENLEYTOWN STATION,Crosstown Line,260,0.0,8025,17279,910,23,20,WISCONSIN AVE NW + RODMAN ST NW,1002290,-77.07486,38.939388,337.62
1113,9953,[H4]COLUMBIA RD+14TH -TENLEYTOWN-AU STA,WEST,19166,H4,2,WEST to TENLEYTOWN STATION,Crosstown Line,260,0.0,8152,41072,1085,24,21,WISCONSIN AVE NW + UPTON ST NW,1002347,-77.076279,38.941997,338.75
1112,9953,[H4]COLUMBIA RD+14TH -TENLEYTOWN-AU STA,WEST,19166,H4,2,WEST to TENLEYTOWN STATION,Crosstown Line,260,0.0,8255,30808,770,25,22,WISCONSIN AVE NW + VEAZEY ST NW,1002393,-77.077286,38.943802,336.27
1100,9953,[H4]COLUMBIA RD+14TH -TENLEYTOWN-AU STA,WEST,19166,H4,2,WEST to TENLEYTOWN STATION,Crosstown Line,260,0.0,8367,1257,1262,26,23,FORT DR + NEBRASKA AVE,1002470,-77.078438,38.947014,349.33
1090,9953,[H4]COLUMBIA RD+14TH -TENLEYTOWN-AU STA,WEST,19166,H4,2,WEST to TENLEYTOWN STATION,Crosstown Line,260,0.0,8436,53,650,28,24,FORT DR NW + ALBEMARLE ST NW,1002498,-77.078568,38.94878,345.59
264,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,8416,40059,0,2,1,40TH ST NW + ALBEMARLE ST NW,1002492,-77.078781,38.948257,170.48
234,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,8365,4508,504,3,2,FORT DR + TENLEY CIRCLE,1002469,-77.078568,38.946953,187.73
263,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,8328,34865,333,4,3,WISCONSIN AVE NW + TENLEY CIRCLE NW,1002442,-77.078773,38.946148,156.51
224,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,21777,62,1140,5,4,WISCONSIN AVE NW + VAN NESS ST NW,1002389,-77.07721,38.94337,161.57
246,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,19149,4556,723,6,5,WISCONSIN AVE + UPTON ST X,1002337,-77.076275,38.941637,158.75
259,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,8045,22916,805,7,6,WISCONSIN AVE NW + RODMAN ST NW,1002297,-77.075134,38.939686,177.69
247,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7943,4557,1072,8,7,PORTER ST + WISCONSIN AVE,1002255,-77.073364,38.937359,82.97
248,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7941,4558,306,9,8,PORTER ST + 37TH ST,1002253,-77.072281,38.937328,88.7
256,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7942,21258,992,10,9,PORTER ST + 35TH ST,1002254,-77.068871,38.937344,88.81
258,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7937,22284,867,11,10,PORTER ST + 34TH ST,1002250,-77.065888,38.937309,90.91
235,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7944,4515,713,12,11,PORTER ST + #3040,1002256,-77.063538,38.937385,80.65
257,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7910,22038,1159,14,12,PORTER ST + CONNECTICUT AVE,1002231,-77.059601,38.936874,88.56
236,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7867,4516,997,15,13,PORTER ST + #2724,1002216,-77.056404,38.935905,116.83
261,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7832,24401,610,16,14,PORTER ST NW + #2500,1002196,-77.054436,38.935165,114.81
237,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7806,4517,522,17,15,PORTER ST + WILLIAMSBURG LA,1002180,-77.052956,38.93446,124.44
253,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7743,14508,2305,18,16,KLINGLE RD NW + WALBRIDGE PL NW,1002148,-77.045647,38.933067,80.19
249,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7718,4559,400,19,17,PARK RD + 19TH ST,1002135,-77.044418,38.932747,115.5
254,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7681,18476,848,20,18,PARK RD + 18TH ST,1002111,-77.041565,38.93232,88.94
250,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7695,4560,724,22,19,PARK RD + MT PLEASANT ST,1002120,-77.039131,38.93253,124.05
262,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7564,29156,1083,23,20,MT PLEASANT ST NW + KENYON ST NW,1002042,-77.037956,38.929802,259.59
233,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7501,2368,639,24,21,IRVING ST NW + 16TH ST NW,1002002,-77.036621,38.928734,110.94
252,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,13452,13025,1059,26,22,IRVING ST NW + 14TH ST NW,1003161,-77.032915,38.92877,88.97
238,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7488,4523,856,27,23,IRVING ST NW + 13TH ST NW,1001994,-77.029945,38.928558,96.57
239,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7494,4524,626,28,24,IRVING ST NW + 11TH ST NW,1001997,-77.027748,38.928657,81.73
240,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7503,4525,370,29,25,IRVING ST NW + SHERMAN AVE NW,1002003,-77.026451,38.928772,83.99
241,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7524,4526,828,31,26,IRVING ST NW + GEORGIA AVE NW,1002019,-77.023552,38.929009,95.13
242,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7537,4527,1056,32,27,IRVING ST NW + WARDER ST NW,1002027,-77.019882,38.929264,76.79
243,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7546,4528,381,33,28,IRVING ST NW + PARK PL NW,1002034,-77.01857,38.929474,78.58
255,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7416,20916,1495,34,29,MICHIGAN AVE NW + CHILDREN'S MEDICAL CENTER,1001950,-77.015663,38.926796,129.23
230,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,13442,1225,1267,35,30,1ST ST NW + MICHIGAN AVE NW,1003154,-77.012068,38.926915,0.0
231,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,13443,1226,1362,36,31,WASHINGTON HOSPITAL CENTER + OUTPATIENT CLINIC,1003155,-77.014215,38.928863,180.0
232,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,13444,1227,1665,37,32,VETERANS HOSPITAL RDWY + MAIN ENTR,1003156,-77.01054,38.929953,57.27
251,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,13445,12677,718,39,33,1ST ST NW + ENTRANCE TO NATIONAL REHABILITATION C,1003157,-77.012283,38.92969,181.11
260,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7379,23753,1399,40,34,MICHIGAN AVE NW + 1ST ST NW,1001934,-77.011627,38.926277,62.02
244,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,13447,4529,672,41,35,MICHIGAN AVE NW + N CAPITOL ST NW,1003158,-77.009312,38.926625,84.55
245,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,13448,4530,313,42,36,MICHIGAN AVE NE + N CAPITOL ST NE,1003159,-77.008215,38.926737,82.73
226,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7432,264,754,43,37,MICHIGAN AVE NE + FRANKLIN ST NE,1001958,-77.005745,38.927216,41.64
227,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7578,265,1432,44,38,MICHIGAN AVE NE + IRVING ST NE,1002049,-77.0028,38.930153,52.78
228,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,7643,266,1047,45,39,MICHIGAN AVE NE + 4TH ST NE,1002089,-76.999863,38.931599,60.65
225,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,18535,185,1309,46,40,MONROE ST NE + 7TH ST NE,1003785,-76.995802,38.932387,97.71
229,1198,[H4]TENLEYTWN AU-STA -BROOKLAND CUA STA,EAST,36721,H4,3,EAST to BROOKLAND STATION,Crosstown Line,222,1.0,11991,1222,1370,48,41,BROOKLAND-CUA STATION + BUS BAY B,1002960,-76.99411,38.933342,186.1
983,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,19308,4436,0,2,1,RHODE ISLAND AVE STA + BUS BAY A,1003275,-76.99591,38.920534,255.89
965,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,12046,841,1872,3,2,RHODE ISLAND AVE NE + 10TH ST NE,1002964,-76.992676,38.922237,67.19
967,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,7254,2328,1218,4,3,12TH ST + EVARTS ST,1001866,-76.990311,38.924175,355.52
991,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,7355,16901,603,5,4,12TH ST + FRANKLIN ST,1001919,-76.990418,38.925827,353.78
996,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,7439,23111,580,6,5,12TH ST + HAMLIN ST,1001963,-76.990517,38.92741,354.53
995,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,7542,22896,738,7,6,12TH ST + JACKSON ST,1002032,-76.9907,38.929428,353.92
968,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,7586,2332,344,8,7,12TH ST NE + KEARNEY ST NE,1002054,-76.990776,38.93037,353.5
1002,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,7671,26821,649,9,8,12TH ST + MONROE ST,1002106,-76.990929,38.932144,348.22
969,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,7770,2333,1336,11,9,BROOKLAND-CUA STATION + BUS BAY F,1002163,-76.994041,38.933586,351.21
964,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,7861,331,1009,12,10,10TH ST NE + MICHIGAN AVE NE,1002213,-76.99308,38.935791,343.18
970,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,7914,2334,479,13,11,10TH ST + PERRY PL,1002234,-76.993545,38.93705,348.94
971,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,7995,2335,658,14,12,10TH ST NE + RANDOLPH ST NE,1002281,-76.993042,38.938774,20.31
972,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,8060,2336,477,15,13,10TH ST NE + SIGSBEE PL NE,1002306,-76.992561,38.940014,354.54
973,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,8091,2337,455,16,14,TAYLOR ST + 9TH ST,1002322,-76.99334,38.940746,261.21
998,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,8086,24582,399,17,15,TAYLOR ST + 8TH ST,1002317,-76.994743,38.940739,263.75
992,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,8088,18177,1563,18,16,TAYLOR ST + HAWAII AVE,1002319,-77.000244,38.940742,270.0
974,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,8087,2340,357,19,17,TAYLOR ST NE + THE HEIGHTS,1002318,-77.001503,38.940739,268.32
975,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,8094,2341,405,20,18,TAYLOR ST + HAREWOOD RD,1002324,-77.002922,38.940762,285.25
994,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,8211,22730,1243,21,19,2ND ST + VARNUM ST,1002374,-77.004364,38.943016,28.17
976,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,8269,2344,449,22,20,2ND ST + HAWAII AVE,1002402,-77.003761,38.944153,17.66
977,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,8293,2345,527,23,21,HAWAII AVE + 1ST ST,1002418,-77.005112,38.944893,287.29
978,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,8314,2346,613,24,22,HAWAII AVE NE + ALLISON ST NE,1002430,-77.006859,38.945862,304.53
979,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,8318,2347,575,26,23,ALLISON ST NW + ROCK CREEK CHURCH RD NW,1002433,-77.008667,38.945949,241.14
980,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,8270,2348,1074,27,24,ROCK CREEK CHURCH RD + WEBSTER ST,1002403,-77.011711,38.944199,221.63
993,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,18215,19267,791,28,25,ROCK CREEK CHURCH RD NW + UPSHUR ST NW,1003076,-77.013078,38.942408,223.03
984,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,13140,12611,982,29,26,ROCK CREEK CHURCH RD + SHEPHERD ST,1003077,-77.014824,38.940208,214.71
1000,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,13141,24748,790,30,27,ROCK CREEK CHURCH RD + 4TH ST,1003078,-77.016594,38.938549,218.7
985,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,13142,12613,688,31,28,QUINCY ST + 5TH ST,1003079,-77.018677,38.937889,267.18
986,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,13143,12614,817,32,29,QUINCY ST + 7TH ST,1003080,-77.021545,38.937798,260.44
999,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,13144,24725,845,34,30,NEW HAMPSHIRE AVE + GEORGIA AVE,1003081,-77.023941,38.93689,200.31
987,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,13145,12617,640,35,31,NEW HAMPSHIRE AVE + SPRING RD,1003082,-77.02507,38.935383,220.81
988,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,13147,12619,1088,36,32,NEW HAMPSHIRE AVE + MONROE ST,1003084,-77.026779,38.933166,200.86
989,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,13081,12620,572,37,33,PARK RD + 11TH ST,1003045,-77.027916,38.931965,244.24
990,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,13082,15877,641,38,34,11TH ST NW + LAMONT ST NW,1003046,-77.027862,38.93047,168.21
1001,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,13083,26713,798,39,35,11TH ST NW + IRVING ST NW,1003047,-77.027405,38.928536,197.44
966,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,7446,1234,890,40,36,COLUMBIA RD NW + 13TH ST NW,1001969,-77.029518,38.927685,295.46
997,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,18197,23401,1373,42,37,14TH ST NW + IRVING ST NW,1001996,-77.032517,38.929133,352.92
981,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,16690,2366,1777,43,38,PARK RD + 16TH ST,1002088,-77.036943,38.931933,295.74
982,8824,[H8]RHODE ISLAND - MT PLEASNT+17TH,WEST,31178,H8,1,WEST to MT PLEASANT,Park Road-Brookland Line,316,0.0,7656,2367,863,45,39,MT PLEASANT ST + 17TH ST,1002098,-77.038612,38.9319,177.62
1009,8825,[H8]MT PLEASANT+17TH - RHODE ISLAND,EAST,29879,H8,2,EAST to RHODE ISLAND AVE STATION,Park Road-Brookland Line,163,1.0,7656,2367,0,2,1,MT PLEASANT ST + 17TH ST,1002098,-77.038612,38.9319,177.62
1041,8825,[H8]MT PLEASANT+17TH - RHODE ISLAND,EAST,29879,H8,2,EAST to RHODE ISLAND AVE STATION,Park Road-Brookland Line,163,1.0,7564,29156,794,3,2,MT PLEASANT ST NW + KENYON ST NW,1002042,-77.037956,38.929802,259.59
1010,8825,[H8]MT PLEASANT+17TH - RHODE ISLAND,EAST,29879,H8,2,EAST to RHODE ISLAND AVE STATION,Park Road-Brookland Line,163,1.0,7501,2368,639,4,3,IRVING ST NW + 16TH ST NW,1002002,-77.036621,38.928734,110.94
1030,8825,[H8]MT PLEASANT+17TH - RHODE ISLAND,EAST,29879,H8,2,EAST to RHODE ISLAND AVE STATION,Park Road-Brookland Line,163,1.0,13452,13025,1059,6,4,IRVING ST NW + 14TH ST NW,1003161,-77.032915,38.92877,88.97
1024,8825,[H8]MT PLEASANT+17TH - RHODE ISLAND,EAST,29879,H8,2,EAST to RHODE ISLAND AVE STATION,Park Road-Brookland Line,163,1.0,7488,4523,856,7,5,IRVING ST NW + 13TH ST NW,1001994,-77.029945,38.928558,96.57
1037,8825,[H8]MT PLEASANT+17TH - RHODE ISLAND,EAST,29879,H8,2,EAST to RHODE ISLAND AVE STATION,Park Road-Brookland Line,163,1.0,16803,22407,825,8,6,11TH ST NW + IRVING ST NW,1002008,-77.027432,38.92898,326.6
1025,8825,[H8]MT PLEASANT+17TH - RHODE ISLAND,EAST,29879,H8,2,EAST to RHODE ISLAND AVE STATION,Park Road-Brookland Line,163,1.0,7591,5436,571,9,7,11TH ST + LAMONT ST,1002058,-77.02787,38.930496,355.43
1031,8825,[H8]MT PLEASANT+17TH - RHODE ISLAND,EAST,29879,H8,2,EAST to RHODE ISLAND AVE STATION,Park Road-Brookland Line,163,1.0,7664,15873,583,10,8,11TH ST NW + PARK RD NW,1002102,-77.028282,38.932034,358.75
1043,8825,[H8]MT PLEASANT+17TH - RHODE ISLAND,EAST,29879,H8,2,EAST to RHODE ISLAND AVE STATION,Park Road-Brookland Line,163,1.0,7719,38667,632,11,9,MONROE ST NW + NEW HAMPSHIRE AVE,1002136,-77.02726,38.932766,86.97
1042,8825,[H8]MT PLEASANT+17TH - RHODE ISLAND,EAST,29879,H8,2,EAST to RHODE ISLAND AVE STATION,Park Road-Brookland Line,163,1.0,12482,36027,560,12,10,NEW HAMPSHIRE AVE + OTIS PL NW,1002980,-77.025955,38.93383,29.9
1045,8825,[H8]MT PLEASANT+17TH - RHODE ISLAND,EAST,29879,H8,2,EAST to RHODE ISLAND AVE STATION,Park Road-Brookland Line,163,1.0,16808,42582,824,14,11,NEW HAMPSHIRE AVE NW + GEORGIA AVE,1002981,-77.024553,38.93578,18.33
